ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
12	19,13,27,11,6,13	35,47,35,29,37,32	5,6,9,16,25,13	18,14,26,34,14,12	201	303	0.955600532363	1.0	0.45,0.294,0.538,0.364,0.196,0.38	0.295,0.392,0.343,0.415,0.729,0.62	-0.095
13	1762,2715,2013,1864,2385,2349	1042,1594,1220,1011,1480,1338	2320,1624,2113,2701,3182,1185	1289,990,1267,1601,1938,631	254	215	1	1.0	0.589,0.59,0.583,0.609,0.577,0.598	0.604,0.581,0.585,0.588,0.582,0.614	-0.001
14	96,171,127,147,170,154	64,58,79,66,85,94	125,91,117,135,136,51	61,37,79,104,106,35	259	206	1	1.0	0.544,0.701,0.561,0.639,0.614,0.566	0.62,0.662,0.541,0.508,0.505,0.537	0.042
16	126,226,174,141,209,199	62,127,86,105,106,102	158,115,131,167,238,88	91,58,75,95,108,46	199	183	1	1.0	0.651,0.621,0.65,0.553,0.645,0.642	0.615,0.646,0.616,0.618,0.67,0.638	-0.007
17	0,1,3,1,0,0	39,63,55,44,66,35	0,0,0,0,0,0	24,23,22,47,38,17	230	230	1	1.0	0.0,0.016,0.052,0.022,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.015
18	18,16,14,19,17,20	18,42,31,16,27,33	6,17,12,17,21,6	37,16,35,35,21,16	188	206	1	1.0	0.523,0.294,0.331,0.565,0.408,0.399	0.151,0.538,0.273,0.347,0.523,0.291	0.066
19	404,642,593,504,710,561	399,735,641,554,803,627	621,463,534,745,849,271	590,496,511,811,837,270	227	263	1	1.0	0.54,0.503,0.517,0.513,0.506,0.509	0.549,0.52,0.548,0.516,0.54,0.538	-0.021
20	843,1201,633,655,1082,750	273,334,202,181,287,230	737,797,861,1154,1341,496	246,264,269,361,395,154	1227	482	1	1.0	0.548,0.585,0.552,0.587,0.597,0.562	0.541,0.543,0.557,0.557,0.571,0.559	0.017
21	67,93,91,70,84,85	17,30,30,21,21,23	62,49,54,68,98,29	18,20,20,24,42,12	219	177	1	1.0	0.761,0.715,0.71,0.729,0.764,0.749	0.736,0.664,0.686,0.696,0.653,0.661	0.055
24	881,1625,905,843,1341,1003	459,878,400,416,674,409	1321,968,1241,990,1983,649	633,455,612,500,898,353	176	173	1	1.0	0.654,0.645,0.69,0.666,0.662,0.707	0.672,0.677,0.666,0.661,0.685,0.644	0.003
25	93,143,130,116,174,123	40,64,45,61,59,50	120,74,93,161,178,41	46,47,33,88,78,24	341	218	1	1.0	0.598,0.588,0.649,0.549,0.653,0.611	0.625,0.502,0.643,0.539,0.593,0.522	0.037
26	43,84,60,50,57,77	12,21,15,16,34,21	25,13,24,17,39,16	10,7,8,9,10,2	248	202	1	1.0	0.745,0.765,0.765,0.718,0.577,0.749	0.671,0.602,0.71,0.606,0.761,0.867	0.017
27	16,34,28,22,39,36	21,54,45,30,45,36	8,5,6,4,11,6	31,3,11,12,22,7	202	223	0.866689625748	1.0	0.457,0.41,0.407,0.447,0.489,0.525	0.222,0.648,0.376,0.269,0.356,0.486	0.063
28	49,69,61,40,60,65	72,104,90,70,78,85	89,55,39,82,92,16	117,81,81,97,106,28	198	225	1	1.0	0.436,0.43,0.435,0.394,0.466,0.465	0.464,0.436,0.354,0.49,0.497,0.394	-0.002
29	21,32,39,25,42,50	29,61,42,30,60,45	49,29,33,44,63,18	55,25,44,56,73,26	197	218	1	1.0	0.445,0.367,0.507,0.48,0.436,0.551	0.496,0.562,0.454,0.465,0.488,0.434	-0.019
30	18,28,23,19,28,18	43,58,45,33,71,40	28,16,15,23,29,5	79,54,47,47,90,40	169	202	1	1.0	0.333,0.366,0.379,0.408,0.32,0.35	0.298,0.262,0.276,0.369,0.278,0.13	0.091
31	7,29,21,18,26,36	160,320,234,190,261,280	32,13,16,20,32,13	201,175,201,217,308,95	244	234	1	1.0	0.04,0.08,0.079,0.083,0.087,0.11	0.132,0.067,0.071,0.081,0.091,0.116	-0.013
32	83,117,70,65,102,95	54,121,64,76,89,68	53,59,44,82,76,22	72,50,62,100,77,32	247	225	1	1.0	0.583,0.468,0.499,0.438,0.511,0.56	0.401,0.518,0.393,0.428,0.473,0.385	0.077
33	35,45,36,43,58,60	97,145,119,89,178,105	49,45,56,70,87,27	124,123,129,156,242,48	220	290	1	1.0	0.322,0.29,0.285,0.389,0.3,0.43	0.342,0.325,0.364,0.372,0.322,0.426	-0.023
34	20,33,44,36,47,35	23,56,47,45,67,42	16,27,28,47,60,21	27,42,43,85,74,20	193	201	1	1.0	0.475,0.38,0.494,0.454,0.422,0.465	0.382,0.401,0.404,0.365,0.458,0.522	0.026
35	22,40,25,24,34,26	28,69,36,53,56,61	13,19,16,38,24,5	46,46,40,55,48,17	208	263	1	1.0	0.498,0.423,0.468,0.364,0.434,0.35	0.263,0.343,0.336,0.466,0.387,0.271	0.079
37	57,109,75,57,87,66	50,53,60,39,68,61	37,46,30,68,67,22	31,37,37,58,45,17	208	216	1	1.0	0.542,0.681,0.565,0.603,0.571,0.529	0.553,0.564,0.457,0.549,0.607,0.573	0.031
38	22,26,24,17,25,21	45,43,50,41,63,46	19,16,18,20,43,13	48,25,45,60,65,26	198	264	1	1.0	0.395,0.446,0.39,0.356,0.346,0.378	0.345,0.46,0.348,0.308,0.469,0.4	-0.003
39	528,881,682,680,950,742	489,844,715,656,974,838	645,449,578,606,871,281	698,493,634,708,864,312	223	209	1	1.0	0.503,0.495,0.472,0.493,0.478,0.454	0.464,0.461,0.461,0.445,0.486,0.458	0.02
40	22,30,33,29,55,37	71,84,95,96,136,96	24,28,26,35,32,15	52,55,58,82,82,37	183	259	1	1.0	0.305,0.336,0.33,0.299,0.364,0.353	0.395,0.419,0.388,0.377,0.356,0.365	-0.052
41	36,45,45,27,50,45	55,75,55,43,51,44	20,16,31,41,55,12	29,33,45,54,48,25	205	221	1	1.0	0.414,0.393,0.469,0.404,0.514,0.524	0.426,0.343,0.426,0.45,0.553,0.341	0.03
42	400,490,589,562,890,634	471,774,773,843,1119,829	845,637,817,1398,1173,433	1242,931,1195,1859,1575,636	575	575	1	1.0	0.459,0.388,0.432,0.4,0.443,0.433	0.405,0.406,0.406,0.429,0.427,0.405	0.013
43	524,880,587,461,728,547	343,592,405,378,521,395	590,343,540,607,634,181	356,262,316,390,465,122	195	206	1	1.0	0.617,0.611,0.605,0.563,0.596,0.594	0.636,0.58,0.644,0.622,0.59,0.61	-0.016
44	36,39,48,26,46,39	27,52,49,46,54,55	28,27,32,57,65,18	64,47,44,73,53,25	273	301	1	1.0	0.595,0.453,0.519,0.384,0.484,0.439	0.325,0.388,0.445,0.463,0.575,0.443	0.039
45	11,21,12,17,23,23	30,45,52,29,53,42	15,11,20,12,32,5	34,24,36,45,32,13	193	266	1	1.0	0.336,0.391,0.241,0.447,0.374,0.43	0.378,0.387,0.434,0.269,0.58,0.346	-0.029
46	30,68,54,35,80,53	199,308,281,195,329,321	46,44,56,35,50,27	221,175,201,259,396,140	220	230	1	1.0	0.136,0.188,0.167,0.158,0.203,0.147	0.179,0.208,0.226,0.124,0.117,0.168	-0.004
47	378,586,485,346,542,408	89,111,83,44,119,74	466,301,376,411,589,211	90,68,87,102,134,46	230	193	1	1.0	0.781,0.816,0.831,0.868,0.793,0.822	0.813,0.788,0.784,0.772,0.787,0.794	0.029
48	18,50,32,15,47,41	21,35,25,17,32,22	40,35,18,55,48,18	23,37,22,27,29,16	297	228	1	1.0	0.397,0.523,0.496,0.404,0.53,0.589	0.572,0.421,0.386,0.61,0.56,0.463	-0.012
49	26,50,56,29,55,49	42,53,65,34,68,73	38,23,22,45,56,33	50,30,39,70,65,29	226	220	1	1.0	0.376,0.479,0.456,0.454,0.441,0.395	0.425,0.427,0.354,0.385,0.456,0.526	0.005
50	14,15,18,12,17,15	6,17,7,16,27,14	14,4,9,13,26,7	14,11,1,17,16,5	250	221	1	1.0	0.673,0.438,0.694,0.399,0.358,0.486	0.469,0.243,0.888,0.403,0.59,0.553	-0.016
51	0,0,0,1,0,0	20,42,35,32,43,30	0,0,0,0,0,0	33,30,27,53,42,9	209	209	1	1.0	0.0,0.0,0.0,0.03,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.005
52	16,22,20,10,23,22	20,42,35,32,43,30	26,19,10,31,27,9	33,30,27,53,42,9	209	209	1	1.0	0.444,0.344,0.364,0.238,0.348,0.423	0.441,0.388,0.27,0.369,0.391,0.5	-0.033
53	16,22,20,10,23,22	0,0,0,1,0,0	26,19,10,31,27,9	0,0,0,0,0,0	209	209	1	1.0	1.0,1.0,1.0,0.909,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.015
54	16,22,19,10,23,22	25,36,39,38,45,22	25,18,9,30,27,9	30,26,30,49,54,12	209	209	1	1.0	0.39,0.379,0.328,0.208,0.338,0.5	0.455,0.409,0.231,0.38,0.333,0.429	-0.016
55	1442,2215,1582,1547,2392,2175	1500,2364,1750,1728,2695,2271	1914,1081,1310,1310,2035,744	2190,1354,1642,1328,2305,924	416	419	1	1.0	0.492,0.486,0.477,0.474,0.472,0.491	0.468,0.446,0.446,0.498,0.471,0.448	0.019
56	184,318,220,211,317,234	1,6,1,1,10,6	221,249,278,310,446,154	6,6,5,3,10,5	354	299	1	1.0	0.994,0.978,0.995,0.994,0.964,0.971	0.969,0.972,0.979,0.989,0.974,0.963	0.008
57	2,3,2,0,0,0	5,4,4,5,1,5	6,3,2,3,5,0	0,1,2,5,3,2	242	242	0.00195297021459	0.26365097896965	0.286,0.429,0.333,0.0,0.0,0.0	1.0,0.75,0.5,0.375,0.625,0.0	-0.367
58	68,109,77,76,101,90	85,148,87,98,121,122	88,59,76,85,106,37	97,88,88,109,115,52	211	260	1	1.0	0.496,0.476,0.522,0.489,0.507,0.476	0.528,0.452,0.516,0.49,0.532,0.467	-0.003
59	35,53,49,54,66,44	126,162,167,165,186,152	61,29,40,35,74,18	149,110,114,154,183,67	205	280	1	1.0	0.275,0.309,0.286,0.309,0.326,0.283	0.359,0.265,0.324,0.237,0.356,0.268	-0.004
60	210,352,196,190,277,194	168,259,168,158,273,222	242,133,157,177,266,78	182,120,131,175,225,77	221	221	1	1.0	0.556,0.576,0.538,0.546,0.504,0.466	0.571,0.526,0.545,0.503,0.542,0.503	-0.001
61	16,31,30,10,24,28	28,43,43,29,53,56	9,6,6,20,16,2	12,15,27,24,39,11	217	238	1	1.0	0.385,0.442,0.433,0.274,0.332,0.354	0.451,0.305,0.196,0.478,0.31,0.166	0.052
62	53,102,49,56,78,69	59,84,74,62,83,66	53,59,71,79,99,31	64,51,44,82,90,36	209	227	1	1.0	0.494,0.569,0.418,0.495,0.505,0.532	0.474,0.557,0.637,0.511,0.544,0.483	-0.032
63	18,25,24,18,30,32	14,26,27,30,27,28	12,9,15,25,15,4	18,9,17,18,19,4	209	218	1	1.0	0.573,0.501,0.481,0.385,0.537,0.544	0.41,0.511,0.479,0.592,0.452,0.511	0.011
65	22,19,35,26,25,26	12,21,30,19,37,29	35,10,7,39,28,8	17,7,15,35,34,11	273	247	1	1.0	0.624,0.45,0.514,0.553,0.379,0.448	0.651,0.564,0.297,0.502,0.427,0.397	0.022
66	9,14,8,4,12,11	5,5,17,6,11,6	10,6,5,11,4,4	5,3,6,13,6,5	250	220	1	1.0	0.613,0.711,0.293,0.37,0.49,0.617	0.638,0.638,0.423,0.427,0.37,0.413	0.031
67	286,424,284,327,423,375	315,551,349,353,476,341	399,296,317,499,499,148	430,334,363,539,568,167	218	203	1	1.0	0.458,0.417,0.431,0.463,0.453,0.506	0.464,0.452,0.448,0.463,0.45,0.452	-0.0
68	75,115,88,58,100,110	12,37,29,18,38,31	52,57,62,89,84,33	10,14,19,18,36,9	401	226	1	1.0	0.779,0.637,0.631,0.645,0.597,0.667	0.746,0.696,0.648,0.736,0.568,0.674	-0.019
69	36,54,41,46,66,62	191,245,220,149,291,244	41,29,46,35,69,20	215,169,195,246,289,88	181	281	1	1.0	0.226,0.255,0.224,0.324,0.26,0.283	0.228,0.21,0.268,0.181,0.27,0.261	0.026
70	14,13,17,11,27,14	113,131,106,114,149,123	22,13,19,29,42,11	100,51,92,126,137,32	251	212	1	1.0	0.095,0.077,0.119,0.075,0.133,0.088	0.157,0.177,0.149,0.163,0.206,0.225	-0.082
71	13,28,12,21,19,11	156,222,166,176,227,199	26,32,32,39,33,14	155,134,169,214,263,83	183	212	1	1.0	0.088,0.127,0.077,0.121,0.088,0.06	0.163,0.217,0.18,0.174,0.127,0.163	-0.077
72	40,41,58,44,68,41	103,134,99,84,144,106	21,10,38,34,50,14	74,43,44,70,75,30	252	247	1	1.0	0.276,0.231,0.365,0.339,0.316,0.275	0.218,0.186,0.458,0.323,0.395,0.314	-0.015
73	128,193,137,157,220,178	54,66,57,56,92,68	161,164,222,201,275,99	68,49,59,89,135,40	395	234	1	1.0	0.584,0.634,0.587,0.624,0.586,0.608	0.584,0.665,0.69,0.572,0.547,0.595	-0.005
74	147,231,156,132,248,194	133,188,132,151,220,200	206,150,220,243,336,141	153,161,166,205,266,106	404	395	1	1.0	0.519,0.546,0.536,0.461,0.524,0.487	0.568,0.477,0.564,0.537,0.553,0.565	-0.032
75	34,38,34,26,47,35	44,62,49,39,53,44	20,18,9,41,22,12	46,23,37,44,48,16	223	235	1	1.0	0.449,0.392,0.422,0.413,0.483,0.456	0.314,0.452,0.204,0.495,0.326,0.441	0.064
76	16,38,18,22,22,18	32,62,47,38,56,43	22,16,13,18,29,3	38,42,36,55,49,26	195	223	1	1.0	0.364,0.412,0.305,0.398,0.31,0.324	0.398,0.303,0.292,0.272,0.404,0.117	0.054
77	54,72,72,55,94,66	61,104,78,66,129,70	58,41,43,58,66,23	103,111,101,91,147,53	212	209	0.299891215532	1.0	0.466,0.406,0.476,0.451,0.418,0.482	0.357,0.267,0.296,0.386,0.307,0.3	0.131
78	33,36,38,37,43,30	24,26,27,27,46,38	24,27,30,41,55,10	32,19,25,53,35,6	267	208	1	1.0	0.517,0.519,0.523,0.516,0.421,0.381	0.369,0.525,0.483,0.376,0.55,0.565	0.002
79	68,83,65,63,120,125	20,29,27,24,53,37	63,49,56,78,81,34	31,26,25,35,33,12	396	311	1	1.0	0.728,0.692,0.654,0.673,0.64,0.726	0.615,0.597,0.638,0.636,0.658,0.69	0.046
80	551,946,699,693,1093,854	986,1775,1213,1148,1805,1335	690,477,569,609,861,288	1264,834,1013,1016,1468,503	209	242	1	1.0	0.393,0.382,0.4,0.411,0.412,0.426	0.387,0.398,0.394,0.41,0.404,0.399	0.005
81	1664,2634,2027,1926,2392,2138	6,13,14,7,11,17	1495,1040,1363,1934,2081,624	11,10,4,10,13,6	1846	157	1	1.0	0.959,0.945,0.925,0.959,0.949,0.915	0.92,0.898,0.967,0.943,0.932,0.898	0.016
82	1670,2623,2049,1929,2430,2133	6,13,14,7,11,17	1511,1047,1379,1942,2118,635	11,10,4,10,13,6	1849	157	1	1.0	0.959,0.945,0.926,0.959,0.949,0.914	0.921,0.899,0.967,0.943,0.933,0.9	0.015
83	1686,2667,2062,1951,2451,2164	6,13,14,7,11,17	1526,1046,1388,1965,2118,647	11,10,4,10,13,6	1886	157	1	1.0	0.959,0.945,0.925,0.959,0.949,0.914	0.92,0.897,0.967,0.942,0.931,0.9	0.016
84	8,14,4,7,10,9	1,5,6,2,1,5	3,6,3,12,17,1	2,3,3,9,4,3	270	224	0.706141950542	1.0	0.869,0.699,0.356,0.744,0.892,0.599	0.554,0.624,0.453,0.525,0.779,0.217	0.168
85	272,405,340,314,444,364	362,529,514,355,524,503	260,140,217,359,310,79	340,228,248,514,468,140	210	252	1	1.0	0.474,0.479,0.443,0.515,0.504,0.465	0.479,0.424,0.512,0.456,0.443,0.404	0.027
86	56,97,78,75,105,73	47,54,44,41,81,56	62,41,59,56,110,23	42,26,43,49,55,30	201	188	1	1.0	0.527,0.627,0.624,0.631,0.548,0.549	0.58,0.596,0.562,0.517,0.652,0.418	0.03
87	16,22,24,21,31,26	24,28,23,13,33,30	19,9,12,19,24,19	21,14,13,30,24,12	211	231	1	1.0	0.422,0.462,0.533,0.639,0.507,0.487	0.498,0.413,0.503,0.409,0.523,0.634	0.012
89	111,176,131,146,172,131	177,261,204,189,268,249	151,99,129,209,185,63	251,162,249,276,293,96	206	233	1	1.0	0.415,0.433,0.421,0.466,0.421,0.373	0.405,0.409,0.369,0.461,0.417,0.426	0.007
90	80,96,64,62,133,111	124,194,161,149,240,192	97,75,69,82,118,35	189,96,143,177,217,83	217	291	1	1.0	0.464,0.399,0.348,0.358,0.426,0.437	0.408,0.512,0.393,0.383,0.422,0.361	-0.008
91	1,6,2,3,3,4	122,186,179,108,151,158	2,0,0,7,2,1	93,48,72,93,119,33	274	247	1	1.0	0.007,0.028,0.01,0.024,0.018,0.022	0.019,0.0,0.0,0.064,0.015,0.027	-0.003
92	494,764,642,575,878,775	280,388,365,321,411,411	534,441,482,589,799,279	376,327,326,390,501,148	281	198	1	1.0	0.554,0.581,0.553,0.558,0.601,0.571	0.5,0.487,0.51,0.516,0.529,0.571	0.051
93	15,12,11,12,20,13	20,28,23,20,34,20	6,6,11,14,17,5	11,17,10,18,28,14	226	238	1	1.0	0.441,0.311,0.335,0.387,0.383,0.406	0.365,0.271,0.537,0.45,0.39,0.273	-0.004
94	171,204,195,174,221,180	371,596,343,367,471,374	84,89,129,187,149,53	268,213,306,452,385,123	224	257	1	1.0	0.346,0.282,0.395,0.352,0.35,0.356	0.264,0.324,0.326,0.322,0.307,0.331	0.034
95	0,0,0,0,1,0	19,18,10,12,12,15	0,0,0,1,1,0	12,16,12,10,29,4	244	231	1	1.0	0.0,0.0,0.0,0.0,0.073,0.0	0.0,0.0,0.0,0.086,0.032,0.0	-0.007
96	9,14,2,7,12,4	19,18,10,12,12,15	4,6,11,4,17,7	12,16,12,10,29,4	231	231	1	1.0	0.321,0.438,0.167,0.368,0.5,0.211	0.25,0.273,0.478,0.286,0.37,0.636	-0.048
97	153,236,243,173,268,243	287,431,413,325,505,475	282,221,283,362,417,147	591,451,502,631,789,278	209	252	1	1.0	0.391,0.398,0.415,0.391,0.39,0.382	0.365,0.371,0.405,0.409,0.389,0.389	0.006
98	34,45,39,27,38,38	66,118,110,82,144,149	23,17,26,40,39,11	84,56,97,124,142,46	186	221	1	1.0	0.38,0.312,0.296,0.281,0.239,0.233	0.245,0.265,0.242,0.277,0.246,0.221	0.041
99	17,32,17,28,34,28	30,35,38,33,49,22	22,16,10,11,23,6	21,17,16,41,24,6	185	233	1	1.0	0.416,0.535,0.36,0.517,0.466,0.616	0.569,0.542,0.44,0.253,0.547,0.557	0.0
100	0,0,0,0,0,0	30,35,38,33,49,22	0,0,0,0,1,0	21,17,16,41,24,6	200	233	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.046,0.0	-0.008
101	48,80,56,32,88,49	31,32,34,34,60,31	42,24,34,44,45,14	27,29,25,28,38,8	257	222	1	1.0	0.572,0.683,0.587,0.448,0.559,0.577	0.573,0.417,0.54,0.576,0.506,0.602	0.035
102	4216,6867,5459,5211,6821,5870	5787,9558,7524,6592,8833,8285	7047,5450,5659,6658,8764,3093	9495,7063,7772,9252,11817,4134	306	326	1	1.0	0.437,0.434,0.436,0.457,0.451,0.43	0.442,0.451,0.437,0.434,0.441,0.444	-0.001
103	21,32,37,28,51,47	33,37,34,25,40,51	19,18,20,38,31,11	19,11,16,37,25,5	230	188	1	1.0	0.342,0.414,0.471,0.478,0.51,0.43	0.45,0.572,0.505,0.456,0.503,0.643	-0.081
104	18,52,33,24,24,30	33,36,31,27,25,27	27,12,21,22,24,12	26,22,23,42,30,14	190	214	1	1.0	0.381,0.619,0.545,0.5,0.52,0.556	0.539,0.381,0.507,0.371,0.474,0.491	0.06
106	10,14,6,4,14,13	0,4,1,3,3,12	7,1,3,11,7,1	1,0,0,1,4,0	338	338	0.108173277484	1.0	1.0,0.778,0.857,0.571,0.824,0.52	0.875,1.0,1.0,0.917,0.636,1.0	-0.146
107	81,81,88,69,106,78	257,374,266,223,318,240	63,60,72,82,105,31	276,225,242,256,295,138	178	233	1	1.0	0.292,0.221,0.302,0.288,0.304,0.298	0.23,0.259,0.28,0.295,0.318,0.227	0.016
108	123,182,163,133,178,154	43,89,72,70,99,89	109,111,114,138,166,50	63,33,59,75,66,30	202	178	1	1.0	0.716,0.643,0.666,0.626,0.613,0.604	0.604,0.748,0.63,0.619,0.689,0.595	-0.003
109	466,724,600,575,843,661	637,1021,988,888,1330,1208	741,454,510,590,710,283	1059,715,748,1049,1232,485	237	279	1	1.0	0.463,0.455,0.417,0.433,0.427,0.392	0.452,0.428,0.445,0.398,0.404,0.407	0.009
110	523,842,709,645,917,692	829,1297,1045,1011,1447,1285	557,376,490,631,722,239	845,568,756,1068,1234,415	233	302	1	1.0	0.45,0.457,0.468,0.453,0.451,0.411	0.461,0.462,0.457,0.434,0.431,0.427	0.003
111	37,34,31,29,36,36	30,31,29,23,35,25	9,25,21,37,39,14	18,35,19,46,40,16	202	210	1	1.0	0.562,0.533,0.526,0.567,0.517,0.6	0.342,0.426,0.535,0.455,0.503,0.476	0.095
112	22,48,40,29,55,37	5,14,16,4,15,16	19,16,17,22,39,16	10,2,7,8,10,5	274	195	1	1.0	0.758,0.709,0.64,0.838,0.723,0.622	0.575,0.851,0.633,0.662,0.735,0.695	0.023
114	227,360,303,236,288,298	29,56,38,28,61,35	272,176,215,242,328,109	36,30,26,26,33,14	541	210	1	1.0	0.752,0.714,0.756,0.766,0.647,0.768	0.746,0.695,0.762,0.783,0.794,0.751	-0.021
115	0,0,2,2,0,6	0,4,6,0,5,4	1,0,2,3,11,0	5,2,1,5,3,0	537	570	1	1.0	NA,0.0,0.261,1.0,0.0,0.614	0.175,0.0,0.68,0.389,0.796,NA	-0.033
116	82,118,96,93,141,126	191,275,234,230,355,241	91,55,90,114,127,54	265,179,198,294,307,99	194	222	1	1.0	0.329,0.329,0.319,0.316,0.312,0.374	0.282,0.26,0.342,0.307,0.321,0.384	0.014
117	24,46,17,17,25,29	70,117,91,76,122,103	31,20,18,55,34,10	71,75,102,120,136,58	249	393	1	1.0	0.351,0.383,0.228,0.261,0.244,0.308	0.408,0.296,0.218,0.42,0.283,0.214	-0.011
118	47,62,67,55,68,54	39,41,34,37,59,33	92,51,56,73,103,38	26,15,24,21,33,12	189	196	0.0302543752074	1.0	0.556,0.611,0.671,0.607,0.544,0.629	0.786,0.779,0.708,0.783,0.764,0.767	-0.161
119	117,175,212,141,185,183	109,184,158,117,175,173	177,139,169,212,243,87	170,128,145,194,238,75	212	212	1	1.0	0.518,0.487,0.573,0.547,0.514,0.514	0.51,0.521,0.538,0.522,0.505,0.537	0.003
120	52,62,52,46,62,75	64,124,89,84,104,73	53,44,48,63,62,23	76,73,54,126,84,29	201	201	1	1.0	0.448,0.333,0.369,0.354,0.373,0.507	0.411,0.376,0.471,0.333,0.425,0.442	-0.012
121	8,6,8,10,9,9	80,98,92,77,96,96	8,3,2,12,9,2	59,43,48,103,104,30	223	282	1	1.0	0.112,0.072,0.099,0.141,0.106,0.106	0.146,0.081,0.05,0.128,0.099,0.078	0.009
123	30,32,29,36,42,40	41,45,48,31,41,37	24,25,18,45,40,11	12,28,25,49,59,8	288	294	1	1.0	0.428,0.421,0.381,0.542,0.511,0.525	0.671,0.477,0.424,0.484,0.409,0.584	-0.04
124	36,56,47,35,53,36	25,35,35,23,34,16	23,19,20,54,32,16	22,22,23,28,25,10	262	238	1	1.0	0.567,0.592,0.55,0.58,0.586,0.671	0.487,0.44,0.441,0.637,0.538,0.592	0.068
126	9,24,21,9,28,18	45,73,67,54,71,62	5,14,5,5,9,2	56,56,67,50,89,20	292	242	0.740920854018	1.0	0.142,0.214,0.206,0.121,0.246,0.194	0.069,0.172,0.058,0.077,0.077,0.077	0.099
127	4,6,11,1,4,6	1,3,0,0,0,1	1,0,4,1,5,0	0,0,0,0,0,0	214	202	1	1.0	0.791,0.654,1.0,1.0,1.0,0.85	1.0,NA,1.0,1.0,1.0,NA	-0.118
128	49,106,79,66,120,86	15,27,22,25,20,22	99,90,89,162,159,57	21,6,10,26,27,4	386	241	0.617766876588	1.0	0.671,0.71,0.692,0.622,0.789,0.709	0.746,0.904,0.847,0.796,0.786,0.899	-0.131
129	68,90,57,48,87,75	336,530,312,303,521,463	37,13,40,30,40,16	163,96,178,161,257,82	177	302	1	1.0	0.257,0.225,0.238,0.213,0.222,0.217	0.279,0.188,0.277,0.241,0.21,0.25	-0.012
130	181,305,268,206,341,346	229,396,407,302,508,365	285,252,221,359,363,103	416,322,321,472,495,164	197	200	1	1.0	0.445,0.439,0.401,0.409,0.405,0.49	0.41,0.443,0.411,0.436,0.427,0.389	0.012
131	314,507,441,441,670,655	291,420,449,386,554,523	473,347,442,567,628,188	439,367,383,511,577,177	218	194	1	1.0	0.49,0.518,0.466,0.504,0.518,0.527	0.489,0.457,0.507,0.497,0.492,0.486	0.016
